county,state_fips,ym,mw_local,mw_state,mw_county,local_above
36059,36,2024-12,15.0,15.0,15.0,0
36059,36,2025-01,15.0,15.5,15.5,0
36059,36,2025-02,15.0,15.5,15.5,0
36059,36,2025-03,15.0,15.5,15.5,0
36059,36,2025-04,15.0,15.5,15.5,0
36059,36,2025-05,15.0,15.5,15.5,0
36059,36,2025-06,15.0,15.5,15.5,0
36059,36,2025-07,15.0,15.5,15.5,0
36059,36,2025-08,15.0,15.5,15.5,0
36059,36,2025-09,15.0,15.5,15.5,0
36059,36,2025-10,15.0,15.5,15.5,0
36059,36,2025-11,15.0,15.5,15.5,0
36059,36,2025-12,15.0,15.5,15.5,0
36061,36,2017-01,11.0,9.7,11.0,1
36061,36,2017-02,11.0,9.7,11.0,1
36061,36,2017-03,11.0,9.7,11.0,1
36061,36,2017-04,11.0,9.7,11.0,1
36061,36,2017-05,11.0,9.7,11.0,1
36061,36,2017-06,11.0,9.7,11.0,1
36061,36,2017-07,11.0,9.7,11.0,1
36061,36,2017-08,11.0,9.7,11.0,1
36061,36,2017-09,11.0,9.7,11.0,1
36061,36,2017-10,11.0,9.7,11.0,1
36061,36,2017-11,11.0,9.7,11.0,1
36061,36,2017-12,11.0,9.7,11.0,1
36061,36,2018-01,13.0,10.4,13.0,1
36061,36,2018-02,13.0,10.4,13.0,1
36061,36,2018-03,13.0,10.4,13.0,1
36061,36,2018-04,13.0,10.4,13.0,1
36061,36,2018-05,13.0,10.4,13.0,1
36061,36,2018-06,13.0,10.4,13.0,1
36061,36,2018-07,13.0,10.4,13.0,1
36061,36,2018-08,13.0,10.4,13.0,1
36061,36,2018-09,13.0,10.4,13.0,1
36061,36,2018-10,13.0,10.4,13.0,1
36061,36,2018-11,13.0,10.4,13.0,1
36061,36,2018-12,13.0,10.4,13.0,1
36061,36,2019-01,15.0,11.1,15.0,1
36061,36,2019-02,15.0,11.1,15.0,1
36061,36,2019-03,15.0,11.1,15.0,1
36061,36,2019-04,15.0,11.1,15.0,1
36061,36,2019-05,15.0,11.1,15.0,1
36061,36,2019-06,15.0,11.1,15.0,1
36061,36,2019-07,15.0,11.1,15.0,1
36061,36,2019-08,15.0,11.1,15.0,1
36061,36,2019-09,15.0,11.1,15.0,1
36061,36,2019-10,15.0,11.1,15.0,1
36061,36,2019-11,15.0,11.1,15.0,1
36061,36,2019-12,15.0,11.1,15.0,1
36061,36,2020-01,15.0,11.8,15.0,1
36061,36,2020-02,15.0,11.8,15.0,1
36061,36,2020-03,15.0,11.8,15.0,1
36061,36,2020-04,15.0,11.8,15.0,1
36061,36,2020-05,15.0,11.8,15.0,1
36061,36,2020-06,15.0,11.8,15.0,1
36061,36,2020-07,15.0,11.8,15.0,1
36061,36,2020-08,15.0,11.8,15.0,1
36061,36,2020-09,15.0,11.8,15.0,1
36061,36,2020-10,15.0,11.8,15.0,1
36061,36,2020-11,15.0,11.8,15.0,1
36061,36,2020-12,15.0,11.8,15.0,1
36061,36,2021-01,15.0,12.5,15.0,1
36061,36,2021-02,15.0,12.5,15.0,1
36061,36,2021-03,15.0,12.5,15.0,1
36061,36,2021-04,15.0,12.5,15.0,1
36061,36,2021-05,15.0,12.5,15.0,1
36061,36,2021-06,15.0,12.5,15.0,1
36061,36,2021-07,15.0,12.5,15.0,1
36061,36,2021-08,15.0,12.5,15.0,1
36061,36,2021-09,15.0,12.5,15.0,1
36061,36,2021-10,15.0,12.5,15.0,1
36061,36,2021-11,15.0,12.5,15.0,1
36061,36,2021-12,15.0,12.5,15.0,1
36061,36,2022-01,15.0,13.2,15.0,1
36061,36,2022-02,15.0,13.2,15.0,1
36061,36,2022-03,15.0,13.2,15.0,1
36061,36,2022-04,15.0,13.2,15.0,1
36061,36,2022-05,15.0,13.2,15.0,1
36061,36,2022-06,15.0,13.2,15.0,1
36061,36,2022-07,15.0,13.2,15.0,1
36061,36,2022-08,15.0,13.2,15.0,1
36061,36,2022-09,15.0,13.2,15.0,1
36061,36,2022-10,15.0,13.2,15.0,1
36061,36,2022-11,15.0,13.2,15.0,1
36061,36,2022-12,15.0,13.2,15.0,1
36061,36,2023-01,15.0,14.2,15.0,1
36061,36,2023-02,15.0,14.2,15.0,1
36061,36,2023-03,15.0,14.2,15.0,1
36061,36,2023-04,15.0,14.2,15.0,1
36061,36,2023-05,15.0,14.2,15.0,1
36061,36,2023-06,15.0,14.2,15.0,1
36061,36,2023-07,15.0,14.2,15.0,1
36061,36,2023-08,15.0,14.2,15.0,1
36061,36,2023-09,15.0,14.2,15.0,1
36061,36,2023-10,15.0,14.2,15.0,1
36061,36,2023-11,15.0,14.2,15.0,1
36061,36,2023-12,15.0,14.2,15.0,1
36061,36,2024-01,15.0,15.0,15.0,0
36061,36,2024-02,15.0,15.0,15.0,0
36061,36,2024-03,15.0,15.0,15.0,0
36061,36,2024-04,15.0,15.0,15.0,0
36061,36,2024-05,15.0,15.0,15.0,0
36061,36,2024-06,15.0,15.0,15.0,0
36061,36,2024-07,15.0,15.0,15.0,0
36061,36,2024-08,15.0,15.0,15.0,0
36061,36,2024-09,15.0,15.0,15.0,0
36061,36,2024-10,15.0,15.0,15.0,0
36061,36,2024-11,15.0,15.0,15.0,0
36061,36,2024-12,15.0,15.0,15.0,0
36061,36,2025-01,15.0,15.5,15.5,0
36061,36,2025-02,15.0,15.5,15.5,0
36061,36,2025-03,15.0,15.5,15.5,0
36061,36,2025-04,15.0,15.5,15.5,0
36061,36,2025-05,15.0,15.5,15.5,0
36061,36,2025-06,15.0,15.5,15.5,0
36061,36,2025-07,15.0,15.5,15.5,0
36061,36,2025-08,15.0,15.5,15.5,0
36061,36,2025-09,15.0,15.5,15.5,0
36061,36,2025-10,15.0,15.5,15.5,0
36061,36,2025-11,15.0,15.5,15.5,0
36061,36,2025-12,15.0,15.5,15.5,0
36081,36,2017-01,11.0,9.7,11.0,1
36081,36,2017-02,11.0,9.7,11.0,1
36081,36,2017-03,11.0,9.7,11.0,1
36081,36,2017-04,11.0,9.7,11.0,1
36081,36,2017-05,11.0,9.7,11.0,1
36081,36,2017-06,11.0,9.7,11.0,1
36081,36,2017-07,11.0,9.7,11.0,1
36081,36,2017-08,11.0,9.7,11.0,1
36081,36,2017-09,11.0,9.7,11.0,1
36081,36,2017-10,11.0,9.7,11.0,1
36081,36,2017-11,11.0,9.7,11.0,1
36081,36,2017-12,11.0,9.7,11.0,1
36081,36,2018-01,13.0,10.4,13.0,1
36081,36,2018-02,13.0,10.4,13.0,1
36081,36,2018-03,13.0,10.4,13.0,1
36081,36,2018-04,13.0,10.4,13.0,1
36081,36,2018-05,13.0,10.4,13.0,1
36081,36,2018-06,13.0,10.4,13.0,1
36081,36,2018-07,13.0,10.4,13.0,1
36081,36,2018-08,13.0,10.4,13.0,1
36081,36,2018-09,13.0,10.4,13.0,1
36081,36,2018-10,13.0,10.4,13.0,1
36081,36,2018-11,13.0,10.4,13.0,1
36081,36,2018-12,13.0,10.4,13.0,1
36081,36,2019-01,15.0,11.1,15.0,1
36081,36,2019-02,15.0,11.1,15.0,1
36081,36,2019-03,15.0,11.1,15.0,1
36081,36,2019-04,15.0,11.1,15.0,1
36081,36,2019-05,15.0,11.1,15.0,1
36081,36,2019-06,15.0,11.1,15.0,1
36081,36,2019-07,15.0,11.1,15.0,1
36081,36,2019-08,15.0,11.1,15.0,1
36081,36,2019-09,15.0,11.1,15.0,1
36081,36,2019-10,15.0,11.1,15.0,1
36081,36,2019-11,15.0,11.1,15.0,1
36081,36,2019-12,15.0,11.1,15.0,1
36081,36,2020-01,15.0,11.8,15.0,1
36081,36,2020-02,15.0,11.8,15.0,1
36081,36,2020-03,15.0,11.8,15.0,1
36081,36,2020-04,15.0,11.8,15.0,1
36081,36,2020-05,15.0,11.8,15.0,1
36081,36,2020-06,15.0,11.8,15.0,1
36081,36,2020-07,15.0,11.8,15.0,1
36081,36,2020-08,15.0,11.8,15.0,1
36081,36,2020-09,15.0,11.8,15.0,1
36081,36,2020-10,15.0,11.8,15.0,1
36081,36,2020-11,15.0,11.8,15.0,1
36081,36,2020-12,15.0,11.8,15.0,1
36081,36,2021-01,15.0,12.5,15.0,1
36081,36,2021-02,15.0,12.5,15.0,1
36081,36,2021-03,15.0,12.5,15.0,1
36081,36,2021-04,15.0,12.5,15.0,1
36081,36,2021-05,15.0,12.5,15.0,1
36081,36,2021-06,15.0,12.5,15.0,1
36081,36,2021-07,15.0,12.5,15.0,1
36081,36,2021-08,15.0,12.5,15.0,1
36081,36,2021-09,15.0,12.5,15.0,1
36081,36,2021-10,15.0,12.5,15.0,1
36081,36,2021-11,15.0,12.5,15.0,1
36081,36,2021-12,15.0,12.5,15.0,1
36081,36,2022-01,15.0,13.2,15.0,1
36081,36,2022-02,15.0,13.2,15.0,1
36081,36,2022-03,15.0,13.2,15.0,1
36081,36,2022-04,15.0,13.2,15.0,1
36081,36,2022-05,15.0,13.2,15.0,1
36081,36,2022-06,15.0,13.2,15.0,1
36081,36,2022-07,15.0,13.2,15.0,1
36081,36,2022-08,15.0,13.2,15.0,1
36081,36,2022-09,15.0,13.2,15.0,1
36081,36,2022-10,15.0,13.2,15.0,1
36081,36,2022-11,15.0,13.2,15.0,1
36081,36,2022-12,15.0,13.2,15.0,1
36081,36,2023-01,15.0,14.2,15.0,1
36081,36,2023-02,15.0,14.2,15.0,1
36081,36,2023-03,15.0,14.2,15.0,1
36081,36,2023-04,15.0,14.2,15.0,1
36081,36,2023-05,15.0,14.2,15.0,1
36081,36,2023-06,15.0,14.2,15.0,1
36081,36,2023-07,15.0,14.2,15.0,1
36081,36,2023-08,15.0,14.2,15.0,1
36081,36,2023-09,15.0,14.2,15.0,1
36081,36,2023-10,15.0,14.2,15.0,1
36081,36,2023-11,15.0,14.2,15.0,1
36081,36,2023-12,15.0,14.2,15.0,1
36081,36,2024-01,15.0,15.0,15.0,0
36081,36,2024-02,15.0,15.0,15.0,0
36081,36,2024-03,15.0,15.0,15.0,0
36081,36,2024-04,15.0,15.0,15.0,0
36081,36,2024-05,15.0,15.0,15.0,0
36081,36,2024-06,15.0,15.0,15.0,0
36081,36,2024-07,15.0,15.0,15.0,0
36081,36,2024-08,15.0,15.0,15.0,0
36081,36,2024-09,15.0,15.0,15.0,0
36081,36,2024-10,15.0,15.0,15.0,0
36081,36,2024-11,15.0,15.0,15.0,0
36081,36,2024-12,15.0,15.0,15.0,0
36081,36,2025-01,15.0,15.5,15.5,0
36081,36,2025-02,15.0,15.5,15.5,0
36081,36,2025-03,15.0,15.5,15.5,0
36081,36,2025-04,15.0,15.5,15.5,0
36081,36,2025-05,15.0,15.5,15.5,0
36081,36,2025-06,15.0,15.5,15.5,0
36081,36,2025-07,15.0,15.5,15.5,0
36081,36,2025-08,15.0,15.5,15.5,0
36081,36,2025-09,15.0,15.5,15.5,0
36081,36,2025-10,15.0,15.5,15.5,0
36081,36,2025-11,15.0,15.5,15.5,0
36081,36,2025-12,15.0,15.5,15.5,0
36085,36,2017-01,11.0,9.7,11.0,1
36085,36,2017-02,11.0,9.7,11.0,1
36085,36,2017-03,11.0,9.7,11.0,1
36085,36,2017-04,11.0,9.7,11.0,1
36085,36,2017-05,11.0,9.7,11.0,1
36085,36,2017-06,11.0,9.7,11.0,1
36085,36,2017-07,11.0,9.7,11.0,1
36085,36,2017-08,11.0,9.7,11.0,1
36085,36,2017-09,11.0,9.7,11.0,1
36085,36,2017-10,11.0,9.7,11.0,1
36085,36,2017-11,11.0,9.7,11.0,1
36085,36,2017-12,11.0,9.7,11.0,1
36085,36,2018-01,13.0,10.4,13.0,1
36085,36,2018-02,13.0,10.4,13.0,1
36085,36,2018-03,13.0,10.4,13.0,1
36085,36,2018-04,13.0,10.4,13.0,1
36085,36,2018-05,13.0,10.4,13.0,1
36085,36,2018-06,13.0,10.4,13.0,1
36085,36,2018-07,13.0,10.4,13.0,1
36085,36,2018-08,13.0,10.4,13.0,1
36085,36,2018-09,13.0,10.4,13.0,1
36085,36,2018-10,13.0,10.4,13.0,1
36085,36,2018-11,13.0,10.4,13.0,1
36085,36,2018-12,13.0,10.4,13.0,1
36085,36,2019-01,15.0,11.1,15.0,1
36085,36,2019-02,15.0,11.1,15.0,1
36085,36,2019-03,15.0,11.1,15.0,1
36085,36,2019-04,15.0,11.1,15.0,1
36085,36,2019-05,15.0,11.1,15.0,1
36085,36,2019-06,15.0,11.1,15.0,1
36085,36,2019-07,15.0,11.1,15.0,1
36085,36,2019-08,15.0,11.1,15.0,1
36085,36,2019-09,15.0,11.1,15.0,1
36085,36,2019-10,15.0,11.1,15.0,1
36085,36,2019-11,15.0,11.1,15.0,1
36085,36,2019-12,15.0,11.1,15.0,1
36085,36,2020-01,15.0,11.8,15.0,1
36085,36,2020-02,15.0,11.8,15.0,1
36085,36,2020-03,15.0,11.8,15.0,1
36085,36,2020-04,15.0,11.8,15.0,1
36085,36,2020-05,15.0,11.8,15.0,1
36085,36,2020-06,15.0,11.8,15.0,1
36085,36,2020-07,15.0,11.8,15.0,1
36085,36,2020-08,15.0,11.8,15.0,1
36085,36,2020-09,15.0,11.8,15.0,1
36085,36,2020-10,15.0,11.8,15.0,1
36085,36,2020-11,15.0,11.8,15.0,1
36085,36,2020-12,15.0,11.8,15.0,1
36085,36,2021-01,15.0,12.5,15.0,1
36085,36,2021-02,15.0,12.5,15.0,1
36085,36,2021-03,15.0,12.5,15.0,1
36085,36,2021-04,15.0,12.5,15.0,1
36085,36,2021-05,15.0,12.5,15.0,1
36085,36,2021-06,15.0,12.5,15.0,1
36085,36,2021-07,15.0,12.5,15.0,1
36085,36,2021-08,15.0,12.5,15.0,1
36085,36,2021-09,15.0,12.5,15.0,1
36085,36,2021-10,15.0,12.5,15.0,1
36085,36,2021-11,15.0,12.5,15.0,1
36085,36,2021-12,15.0,12.5,15.0,1
36085,36,2022-01,15.0,13.2,15.0,1
36085,36,2022-02,15.0,13.2,15.0,1
36085,36,2022-03,15.0,13.2,15.0,1
36085,36,2022-04,15.0,13.2,15.0,1
36085,36,2022-05,15.0,13.2,15.0,1
36085,36,2022-06,15.0,13.2,15.0,1
36085,36,2022-07,15.0,13.2,15.0,1
36085,36,2022-08,15.0,13.2,15.0,1
36085,36,2022-09,15.0,13.2,15.0,1
36085,36,2022-10,15.0,13.2,15.0,1
36085,36,2022-11,15.0,13.2,15.0,1
36085,36,2022-12,15.0,13.2,15.0,1
36085,36,2023-01,15.0,14.2,15.0,1
36085,36,2023-02,15.0,14.2,15.0,1
36085,36,2023-03,15.0,14.2,15.0,1
36085,36,2023-04,15.0,14.2,15.0,1
36085,36,2023-05,15.0,14.2,15.0,1
36085,36,2023-06,15.0,14.2,15.0,1
36085,36,2023-07,15.0,14.2,15.0,1
36085,36,2023-08,15.0,14.2,15.0,1
36085,36,2023-09,15.0,14.2,15.0,1
36085,36,2023-10,15.0,14.2,15.0,1
36085,36,2023-11,15.0,14.2,15.0,1
36085,36,2023-12,15.0,14.2,15.0,1
36085,36,2024-01,15.0,15.0,15.0,0
36085,36,2024-02,15.0,15.0,15.0,0
36085,36,2024-03,15.0,15.0,15.0,0
36085,36,2024-04,15.0,15.0,15.0,0
36085,36,2024-05,15.0,15.0,15.0,0
36085,36,2024-06,15.0,15.0,15.0,0
36085,36,2024-07,15.0,15.0,15.0,0
36085,36,2024-08,15.0,15.0,15.0,0
36085,36,2024-09,15.0,15.0,15.0,0
36085,36,2024-10,15.0,15.0,15.0,0
36085,36,2024-11,15.0,15.0,15.0,0
36085,36,2024-12,15.0,15.0,15.0,0
36085,36,2025-01,15.0,15.5,15.5,0
36085,36,2025-02,15.0,15.5,15.5,0
36085,36,2025-03,15.0,15.5,15.5,0
36085,36,2025-04,15.0,15.5,15.5,0
36085,36,2025-05,15.0,15.5,15.5,0
36085,36,2025-06,15.0,15.5,15.5,0
36085,36,2025-07,15.0,15.5,15.5,0
36085,36,2025-08,15.0,15.5,15.5,0
36085,36,2025-09,15.0,15.5,15.5,0
36085,36,2025-10,15.0,15.5,15.5,0
36085,36,2025-11,15.0,15.5,15.5,0
36085,36,2025-12,15.0,15.5,15.5,0
36103,36,2017-01,10.0,9.7,10.0,1
36103,36,2017-02,10.0,9.7,10.0,1
36103,36,2017-03,10.0,9.7,10.0,1
36103,36,2017-04,10.0,9.7,10.0,1
36103,36,2017-05,10.0,9.7,10.0,1
36103,36,2017-06,10.0,9.7,10.0,1
36103,36,2017-07,10.0,9.7,10.0,1
36103,36,2017-08,10.0,9.7,10.0,1
36103,36,2017-09,10.0,9.7,10.0,1
36103,36,2017-10,10.0,9.7,10.0,1
36103,36,2017-11,10.0,9.7,10.0,1
36103,36,2017-12,10.0,9.7,10.0,1
36103,36,2018-01,11.0,10.4,11.0,1
36103,36,2018-02,11.0,10.4,11.0,1
36103,36,2018-03,11.0,10.4,11.0,1
36103,36,2018-04,11.0,10.4,11.0,1
36103,36,2018-05,11.0,10.4,11.0,1
36103,36,2018-06,11.0,10.4,11.0,1
36103,36,2018-07,11.0,10.4,11.0,1
36103,36,2018-08,11.0,10.4,11.0,1
36103,36,2018-09,11.0,10.4,11.0,1
36103,36,2018-10,11.0,10.4,11.0,1
36103,36,2018-11,11.0,10.4,11.0,1
36103,36,2018-12,11.0,10.4,11.0,1
36103,36,2019-01,12.0,11.1,12.0,1
36103,36,2019-02,12.0,11.1,12.0,1
36103,36,2019-03,12.0,11.1,12.0,1
36103,36,2019-04,12.0,11.1,12.0,1
36103,36,2019-05,12.0,11.1,12.0,1
36103,36,2019-06,12.0,11.1,12.0,1
36103,36,2019-07,12.0,11.1,12.0,1
36103,36,2019-08,12.0,11.1,12.0,1
36103,36,2019-09,12.0,11.1,12.0,1
36103,36,2019-10,12.0,11.1,12.0,1
36103,36,2019-11,12.0,11.1,12.0,1
36103,36,2019-12,12.0,11.1,12.0,1
36103,36,2020-01,13.0,11.8,13.0,1
36103,36,2020-02,13.0,11.8,13.0,1
36103,36,2020-03,13.0,11.8,13.0,1
36103,36,2020-04,13.0,11.8,13.0,1
36103,36,2020-05,13.0,11.8,13.0,1
36103,36,2020-06,13.0,11.8,13.0,1
36103,36,2020-07,13.0,11.8,13.0,1
36103,36,2020-08,13.0,11.8,13.0,1
36103,36,2020-09,13.0,11.8,13.0,1
36103,36,2020-10,13.0,11.8,13.0,1
36103,36,2020-11,13.0,11.8,13.0,1
36103,36,2020-12,13.0,11.8,13.0,1
36103,36,2021-01,14.0,12.5,14.0,1
36103,36,2021-02,14.0,12.5,14.0,1
36103,36,2021-03,14.0,12.5,14.0,1
36103,36,2021-04,14.0,12.5,14.0,1
36103,36,2021-05,14.0,12.5,14.0,1
36103,36,2021-06,14.0,12.5,14.0,1
36103,36,2021-07,14.0,12.5,14.0,1
36103,36,2021-08,14.0,12.5,14.0,1
36103,36,2021-09,14.0,12.5,14.0,1
36103,36,2021-10,14.0,12.5,14.0,1
36103,36,2021-11,14.0,12.5,14.0,1
36103,36,2021-12,14.0,12.5,14.0,1
36103,36,2022-01,15.0,13.2,15.0,1
36103,36,2022-02,15.0,13.2,15.0,1
36103,36,2022-03,15.0,13.2,15.0,1
36103,36,2022-04,15.0,13.2,15.0,1
36103,36,2022-05,15.0,13.2,15.0,1
36103,36,2022-06,15.0,13.2,15.0,1
36103,36,2022-07,15.0,13.2,15.0,1
36103,36,2022-08,15.0,13.2,15.0,1
36103,36,2022-09,15.0,13.2,15.0,1
36103,36,2022-10,15.0,13.2,15.0,1
36103,36,2022-11,15.0,13.2,15.0,1
36103,36,2022-12,15.0,13.2,15.0,1
36103,36,2023-01,15.0,14.2,15.0,1
36103,36,2023-02,15.0,14.2,15.0,1
36103,36,2023-03,15.0,14.2,15.0,1
36103,36,2023-04,15.0,14.2,15.0,1
36103,36,2023-05,15.0,14.2,15.0,1
36103,36,2023-06,15.0,14.2,15.0,1
36103,36,2023-07,15.0,14.2,15.0,1
36103,36,2023-08,15.0,14.2,15.0,1
36103,36,2023-09,15.0,14.2,15.0,1
36103,36,2023-10,15.0,14.2,15.0,1
36103,36,2023-11,15.0,14.2,15.0,1
36103,36,2023-12,15.0,14.2,15.0,1
36103,36,2024-01,15.0,15.0,15.0,0
36103,36,2024-02,15.0,15.0,15.0,0
36103,36,2024-03,15.0,15.0,15.0,0
36103,36,2024-04,15.0,15.0,15.0,0
36103,36,2024-05,15.0,15.0,15.0,0
36103,36,2024-06,15.0,15.0,15.0,0
36103,36,2024-07,15.0,15.0,15.0,0
36103,36,2024-08,15.0,15.0,15.0,0
36103,36,2024-09,15.0,15.0,15.0,0
36103,36,2024-10,15.0,15.0,15.0,0
36103,36,2024-11,15.0,15.0,15.0,0
36103,36,2024-12,15.0,15.0,15.0,0
36103,36,2025-01,15.0,15.5,15.5,0
36103,36,2025-02,15.0,15.5,15.5,0
36103,36,2025-03,15.0,15.5,15.5,0
36103,36,2025-04,15.0,15.5,15.5,0
36103,36,2025-05,15.0,15.5,15.5,0
36103,36,2025-06,15.0,15.5,15.5,0
36103,36,2025-07,15.0,15.5,15.5,0
36103,36,2025-08,15.0,15.5,15.5,0
36103,36,2025-09,15.0,15.5,15.5,0
36103,36,2025-10,15.0,15.5,15.5,0
36103,36,2025-11,15.0,15.5,15.5,0
36103,36,2025-12,15.0,15.5,15.5,0
36119,36,2017-01,10.0,9.7,10.0,1
36119,36,2017-02,10.0,9.7,10.0,1
36119,36,2017-03,10.0,9.7,10.0,1
36119,36,2017-04,10.0,9.7,10.0,1
36119,36,2017-05,10.0,9.7,10.0,1
36119,36,2017-06,10.0,9.7,10.0,1
36119,36,2017-07,10.0,9.7,10.0,1
36119,36,2017-08,10.0,9.7,10.0,1
36119,36,2017-09,10.0,9.7,10.0,1
36119,36,2017-10,10.0,9.7,10.0,1
36119,36,2017-11,10.0,9.7,10.0,1
36119,36,2017-12,10.0,9.7,10.0,1
36119,36,2018-01,11.0,10.4,11.0,1
36119,36,2018-02,11.0,10.4,11.0,1
36119,36,2018-03,11.0,10.4,11.0,1
36119,36,2018-04,11.0,10.4,11.0,1
36119,36,2018-05,11.0,10.4,11.0,1
36119,36,2018-06,11.0,10.4,11.0,1
36119,36,2018-07,11.0,10.4,11.0,1
36119,36,2018-08,11.0,10.4,11.0,1
36119,36,2018-09,11.0,10.4,11.0,1
36119,36,2018-10,11.0,10.4,11.0,1
36119,36,2018-11,11.0,10.4,11.0,1
36119,36,2018-12,11.0,10.4,11.0,1
36119,36,2019-01,12.0,11.1,12.0,1
36119,36,2019-02,12.0,11.1,12.0,1
36119,36,2019-03,12.0,11.1,12.0,1
36119,36,2019-04,12.0,11.1,12.0,1
36119,36,2019-05,12.0,11.1,12.0,1
36119,36,2019-06,12.0,11.1,12.0,1
36119,36,2019-07,12.0,11.1,12.0,1
36119,36,2019-08,12.0,11.1,12.0,1
36119,36,2019-09,12.0,11.1,12.0,1
36119,36,2019-10,12.0,11.1,12.0,1
36119,36,2019-11,12.0,11.1,12.0,1
36119,36,2019-12,12.0,11.1,12.0,1
36119,36,2020-01,13.0,11.8,13.0,1
36119,36,2020-02,13.0,11.8,13.0,1
36119,36,2020-03,13.0,11.8,13.0,1
36119,36,2020-04,13.0,11.8,13.0,1
36119,36,2020-05,13.0,11.8,13.0,1
36119,36,2020-06,13.0,11.8,13.0,1
36119,36,2020-07,13.0,11.8,13.0,1
36119,36,2020-08,13.0,11.8,13.0,1
36119,36,2020-09,13.0,11.8,13.0,1
36119,36,2020-10,13.0,11.8,13.0,1
36119,36,2020-11,13.0,11.8,13.0,1
36119,36,2020-12,13.0,11.8,13.0,1
36119,36,2021-01,14.0,12.5,14.0,1
36119,36,2021-02,14.0,12.5,14.0,1
36119,36,2021-03,14.0,12.5,14.0,1
36119,36,2021-04,14.0,12.5,14.0,1
36119,36,2021-05,14.0,12.5,14.0,1
36119,36,2021-06,14.0,12.5,14.0,1
36119,36,2021-07,14.0,12.5,14.0,1
36119,36,2021-08,14.0,12.5,14.0,1
36119,36,2021-09,14.0,12.5,14.0,1
36119,36,2021-10,14.0,12.5,14.0,1
36119,36,2021-11,14.0,12.5,14.0,1
36119,36,2021-12,14.0,12.5,14.0,1
36119,36,2022-01,15.0,13.2,15.0,1
36119,36,2022-02,15.0,13.2,15.0,1
36119,36,2022-03,15.0,13.2,15.0,1
36119,36,2022-04,15.0,13.2,15.0,1
36119,36,2022-05,15.0,13.2,15.0,1
36119,36,2022-06,15.0,13.2,15.0,1
36119,36,2022-07,15.0,13.2,15.0,1
36119,36,2022-08,15.0,13.2,15.0,1
36119,36,2022-09,15.0,13.2,15.0,1
36119,36,2022-10,15.0,13.2,15.0,1
36119,36,2022-11,15.0,13.2,15.0,1
36119,36,2022-12,15.0,13.2,15.0,1
36119,36,2023-01,15.0,14.2,15.0,1
36119,36,2023-02,15.0,14.2,15.0,1
36119,36,2023-03,15.0,14.2,15.0,1
36119,36,2023-04,15.0,14.2,15.0,1
36119,36,2023-05,15.0,14.2,15.0,1
36119,36,2023-06,15.0,14.2,15.0,1
36119,36,2023-07,15.0,14.2,15.0,1
36119,36,2023-08,15.0,14.2,15.0,1
36119,36,2023-09,15.0,14.2,15.0,1
36119,36,2023-10,15.0,14.2,15.0,1
36119,36,2023-11,15.0,14.2,15.0,1
36119,36,2023-12,15.0,14.2,15.0,1
36119,36,2024-01,15.0,15.0,15.0,0
36119,36,2024-02,15.0,15.0,15.0,0
36119,36,2024-03,15.0,15.0,15.0,0
36119,36,2024-04,15.0,15.0,15.0,0
36119,36,2024-05,15.0,15.0,15.0,0
36119,36,2024-06,15.0,15.0,15.0,0
36119,36,2024-07,15.0,15.0,15.0,0
36119,36,2024-08,15.0,15.0,15.0,0
36119,36,2024-09,15.0,15.0,15.0,0
36119,36,2024-10,15.0,15.0,15.0,0
36119,36,2024-11,15.0,15.0,15.0,0
36119,36,2024-12,15.0,15.0,15.0,0
36119,36,2025-01,15.0,15.5,15.5,0
36119,36,2025-02,15.0,15.5,15.5,0
36119,36,2025-03,15.0,15.5,15.5,0
36119,36,2025-04,15.0,15.5,15.5,0
36119,36,2025-05,15.0,15.5,15.5,0
36119,36,2025-06,15.0,15.5,15.5,0
36119,36,2025-07,15.0,15.5,15.5,0
36119,36,2025-08,15.0,15.5,15.5,0
36119,36,2025-09,15.0,15.5,15.5,0
36119,36,2025-10,15.0,15.5,15.5,0
36119,36,2025-11,15.0,15.5,15.5,0
36119,36,2025-12,15.0,15.5,15.5,0
41005,41,2016-07,9.75,9.75,9.75,0
41005,41,2016-08,9.75,9.75,9.75,0
41005,41,2016-09,9.75,9.75,9.75,0
41005,41,2016-10,9.75,9.75,9.75,0
41005,41,2016-11,9.75,9.75,9.75,0
41005,41,2016-12,9.75,9.75,9.75,0
41005,41,2017-01,9.75,9.75,9.75,0
41005,41,2017-02,9.75,9.75,9.75,0
41005,41,2017-03,9.75,9.75,9.75,0
41005,41,2017-04,9.75,9.75,9.75,0
41005,41,2017-05,9.75,9.75,9.75,0
41005,41,2017-06,9.75,9.75,9.75,0
41005,41,2017-07,11.25,10.25,11.25,1
41005,41,2017-08,11.25,10.25,11.25,1
41005,41,2017-09,11.25,10.25,11.25,1
41005,41,2017-10,11.25,10.25,11.25,1
41005,41,2017-11,11.25,10.25,11.25,1
41005,41,2017-12,11.25,10.25,11.25,1
41005,41,2018-01,11.25,10.25,11.25,1
41005,41,2018-02,11.25,10.25,11.25,1
41005,41,2018-03,11.25,10.25,11.25,1
41005,41,2018-04,11.25,10.25,11.25,1
41005,41,2018-05,11.25,10.25,11.25,1
41005,41,2018-06,11.25,10.25,11.25,1
41005,41,2018-07,12.0,10.75,12.0,1
41005,41,2018-08,12.0,10.75,12.0,1
41005,41,2018-09,12.0,10.75,12.0,1
41005,41,2018-10,12.0,10.75,12.0,1
41005,41,2018-11,12.0,10.75,12.0,1
