unit,state_fips,kind,ym,mw,rate,mw_federal,mw_prev,fed_prev,pct,qual,qual_policy,state_qual
6013,6,county,1999-07,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,1999-08,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,1999-09,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,1999-10,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,1999-11,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,1999-12,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-01,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-02,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-03,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-04,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-05,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-06,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-07,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-08,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-09,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-10,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-11,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2000-12,5.75,5.75,5.15,5.75,5.15,0.0,0,0,0
6013,6,county,2001-01,6.25,6.25,5.15,5.75,5.15,0.08695652173913038,1,1,1
6013,6,county,2001-02,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-03,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-04,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-05,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-06,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-07,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-08,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-09,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-10,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-11,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2001-12,6.25,6.25,5.15,6.25,5.15,0.0,0,0,0
6013,6,county,2002-01,6.75,6.75,5.15,6.25,5.15,0.08000000000000007,1,1,1
6013,6,county,2002-02,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-03,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-04,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-05,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-06,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-07,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-08,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-09,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-10,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-11,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2002-12,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-01,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-02,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-03,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-04,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-05,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-06,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-07,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-08,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-09,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-10,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-11,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2003-12,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-01,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-02,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-03,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-04,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-05,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-06,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-07,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-08,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-09,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-10,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-11,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2004-12,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-01,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-02,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-03,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-04,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-05,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-06,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-07,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-08,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-09,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-10,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-11,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2005-12,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-01,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-02,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-03,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-04,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-05,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-06,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-07,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-08,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-09,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-10,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-11,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2006-12,6.75,6.75,5.15,6.75,5.15,0.0,0,0,0
6013,6,county,2007-01,7.5,7.5,5.15,6.75,5.15,0.11111111111111116,1,1,1
6013,6,county,2007-02,7.5,7.5,5.15,7.5,5.15,0.0,0,0,0
6013,6,county,2007-03,7.5,7.5,5.15,7.5,5.15,0.0,0,0,0
6013,6,county,2007-04,7.5,7.5,5.15,7.5,5.15,0.0,0,0,0
6013,6,county,2007-05,7.5,7.5,5.15,7.5,5.15,0.0,0,0,0
6013,6,county,2007-06,7.5,7.5,5.15,7.5,5.15,0.0,0,0,0
6013,6,county,2007-07,7.5,7.5,5.15,7.5,5.15,0.0,0,0,0
6013,6,county,2007-08,7.5,7.5,5.85,7.5,5.15,0.0,0,0,0
6013,6,county,2007-09,7.5,7.5,5.85,7.5,5.85,0.0,0,0,0
6013,6,county,2007-10,7.5,7.5,5.85,7.5,5.85,0.0,0,0,0
6013,6,county,2007-11,7.5,7.5,5.85,7.5,5.85,0.0,0,0,0
6013,6,county,2007-12,7.5,7.5,5.85,7.5,5.85,0.0,0,0,0
6013,6,county,2008-01,8.0,8.0,5.85,7.5,5.85,0.06666666666666665,1,1,1
6013,6,county,2008-02,8.0,8.0,5.85,8.0,5.85,0.0,0,0,0
6013,6,county,2008-03,8.0,8.0,5.85,8.0,5.85,0.0,0,0,0
6013,6,county,2008-04,8.0,8.0,5.85,8.0,5.85,0.0,0,0,0
6013,6,county,2008-05,8.0,8.0,5.85,8.0,5.85,0.0,0,0,0
6013,6,county,2008-06,8.0,8.0,5.85,8.0,5.85,0.0,0,0,0
6013,6,county,2008-07,8.0,8.0,5.85,8.0,5.85,0.0,0,0,0
6013,6,county,2008-08,8.0,8.0,6.55,8.0,5.85,0.0,0,0,0
6013,6,county,2008-09,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2008-10,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2008-11,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2008-12,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-01,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-02,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-03,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-04,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-05,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-06,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-07,8.0,8.0,6.55,8.0,6.55,0.0,0,0,0
6013,6,county,2009-08,8.0,8.0,7.25,8.0,6.55,0.0,0,0,0
6013,6,county,2009-09,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2009-10,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2009-11,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2009-12,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-01,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-02,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-03,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-04,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-05,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-06,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-07,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-08,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-09,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-10,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-11,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2010-12,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-01,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-02,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-03,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-04,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-05,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-06,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-07,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-08,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-09,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-10,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-11,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2011-12,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-01,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-02,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-03,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-04,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-05,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-06,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-07,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-08,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-09,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-10,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-11,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2012-12,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-01,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-02,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-03,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-04,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-05,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-06,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-07,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-08,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-09,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-10,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-11,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2013-12,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-01,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-02,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-03,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-04,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-05,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-06,8.0,8.0,7.25,8.0,7.25,0.0,0,0,0
6013,6,county,2014-07,9.0,9.0,7.25,8.0,7.25,0.125,1,1,1
6013,6,county,2014-08,9.0,9.0,7.25,9.0,7.25,0.0,0,0,0
6013,6,county,2014-09,9.0,9.0,7.25,9.0,7.25,0.0,0,0,0
6013,6,county,2014-10,9.0,9.0,7.25,9.0,7.25,0.0,0,0,0
6013,6,county,2014-11,9.0,9.0,7.25,9.0,7.25,0.0,0,0,0
6013,6,county,2014-12,9.0,9.0,7.25,9.0,7.25,0.0,0,0,0
6013,6,county,2015-01,9.6,9.6,7.25,9.0,7.25,0.06666666666666665,1,1,0
6013,6,county,2015-02,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-03,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-04,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-05,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-06,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-07,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-08,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-09,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-10,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-11,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2015-12,9.6,9.6,7.25,9.6,7.25,0.0,0,0,0
6013,6,county,2016-01,11.52,11.52,7.25,9.6,7.25,0.19999999999999996,1,1,1
6013,6,county,2016-02,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-03,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-04,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-05,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-06,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-07,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-08,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-09,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-10,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-11,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2016-12,11.52,11.52,7.25,11.52,7.25,0.0,0,0,0
6013,6,county,2017-01,12.3,12.3,7.25,11.52,7.25,0.06770833333333348,1,1,1
6013,6,county,2017-02,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-03,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-04,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-05,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-06,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-07,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-08,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-09,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-10,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-11,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2017-12,12.3,12.3,7.25,12.3,7.25,0.0,0,0,0
6013,6,county,2018-01,13.41,13.41,7.25,12.3,7.25,0.09024390243902425,1,1,0
6013,6,county,2018-02,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-03,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-04,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-05,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-06,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-07,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-08,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-09,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-10,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-11,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2018-12,13.41,13.41,7.25,13.41,7.25,0.0,0,0,0
6013,6,county,2019-01,15.0,15.0,7.25,13.41,7.25,0.11856823266219241,1,1,1
6013,6,county,2019-02,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-03,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-04,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-05,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-06,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-07,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-08,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-09,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-10,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-11,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2019-12,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-01,15.0,15.0,7.25,15.0,7.25,0.0,0,0,1
6013,6,county,2020-02,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-03,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-04,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-05,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-06,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-07,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-08,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-09,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-10,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-11,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2020-12,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
6013,6,county,2021-01,15.21,15.21,7.25,15.0,7.25,0.014000000000000012,0,0,1
6013,6,county,2021-02,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-03,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-04,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-05,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-06,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-07,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-08,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-09,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-10,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-11,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2021-12,15.21,15.21,7.25,15.21,7.25,0.0,0,0,0
6013,6,county,2022-01,15.54,15.54,7.25,15.21,7.25,0.021696252465483123,0,0,1
6013,6,county,2022-02,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-03,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-04,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-05,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-06,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-07,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-08,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-09,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-10,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-11,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2022-12,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-01,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-02,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-03,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-04,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-05,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-06,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-07,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-08,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-09,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-10,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-11,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2023-12,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-01,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-02,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-03,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-04,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-05,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-06,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-07,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-08,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-09,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-10,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-11,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2024-12,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-01,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-02,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-03,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-04,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-05,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-06,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-07,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-08,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-09,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-10,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-11,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6013,6,county,2025-12,15.54,15.54,7.25,15.54,7.25,0.0,0,0,0
6037,6,county,1990-01,4.25,4.25,3.35,,,,0,0,0
6037,6,county,1990-02,4.25,4.25,3.35,4.25,3.35,0.0,0,0,0
6037,6,county,1990-03,4.25,4.25,3.35,4.25,3.35,0.0,0,0,0
6037,6,county,1990-04,4.25,4.25,3.8,4.25,3.35,0.0,0,0,0
6037,6,county,1990-05,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-06,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-07,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-08,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-09,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-10,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-11,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
6037,6,county,1990-12,4.25,4.25,3.8,4.25,3.8,0.0,0,0,0
